,user id,question id,statement index,orden,manipulada,deteccion,distancia,variacion agreement,agreement inicial,variacion confianza,confianza inicial,timer
127450,7147,39,127443.0,2.0,1.0,1.0,7.0,0.0,100.0,0.0,100.0,41023.0
127451,7147,17,127448.0,3.0,0.0,0.0,3.0,0.0,20.0,-46.0,100.0,41189.0
127452,7147,19,127444.0,4.0,1.0,0.0,8.0,4.0,48.0,24.0,45.0,23177.0
127490,7148,18,127486.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,100.0,18590.0
127491,7148,19,127487.0,2.0,1.0,0.0,4.0,-24.0,62.0,-12.0,89.0,12236.0
127492,7148,20,127488.0,3.0,0.0,0.0,4.0,0.0,5.0,-6.0,93.0,7650.0
127493,7148,15,127484.0,4.0,1.0,0.0,9.0,64.0,18.0,4.0,70.0,12188.0
127531,7149,23,127523.0,1.0,0.0,0.0,8.0,0.0,4.0,17.0,83.0,
127532,7149,39,127525.0,2.0,1.0,0.0,7.0,100.0,0.0,0.0,100.0,
127533,7149,19,127524.0,3.0,0.0,0.0,9.0,0.0,31.0,-39.0,62.0,
127534,7149,41,127528.0,4.0,1.0,1.0,6.0,-22.0,22.0,19.0,81.0,
127572,7152,16,127571.0,1.0,0.0,0.0,1.0,0.0,63.0,12.0,69.0,
127573,7152,17,127564.0,2.0,1.0,0.0,9.0,-76.0,88.0,-9.0,89.0,
127574,7152,18,127567.0,3.0,0.0,0.0,7.0,0.0,100.0,0.0,100.0,
127575,7152,40,127565.0,4.0,1.0,0.0,10.0,17.0,49.0,-3.0,65.0,
127613,7156,39,127607.0,1.0,0.0,0.0,6.0,0.0,86.0,5.0,82.0,26353.0
127614,7156,40,127606.0,2.0,1.0,0.0,8.0,-44.0,72.0,14.0,72.0,10837.0
127615,7156,18,127609.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,100.0,6944.0
127616,7156,19,127610.0,4.0,1.0,0.0,6.0,-80.0,90.0,-5.0,93.0,5950.0
127654,7159,23,127653.0,1.0,0.0,0.0,1.0,0.0,0.0,-22.0,100.0,
127655,7159,16,127650.0,2.0,1.0,1.0,5.0,0.0,100.0,0.0,100.0,
127656,7159,39,127646.0,3.0,0.0,0.0,10.0,0.0,75.0,0.0,72.0,
127657,7159,17,127648.0,4.0,1.0,1.0,9.0,0.0,0.0,27.0,73.0,
127695,7161,39,127694.0,1.0,0.0,0.0,1.0,0.0,21.0,5.0,82.0,39363.0
127696,7161,17,127690.0,2.0,1.0,0.0,6.0,-58.0,79.0,4.0,83.0,9023.0
127697,7161,21,127689.0,3.0,0.0,0.0,8.0,0.0,20.0,7.0,82.0,5396.0
127698,7161,16,127692.0,4.0,1.0,0.0,6.0,78.0,11.0,-3.0,90.0,4439.0
127736,7163,19,127731.0,1.0,0.0,0.0,5.0,0.0,61.0,-9.0,69.0,
127737,7163,18,127733.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,100.0,
127738,7163,15,127734.0,3.0,0.0,0.0,4.0,0.0,47.0,12.0,40.0,
127739,7163,16,127732.0,4.0,0.0,0.0,7.0,0.0,85.0,6.0,75.0,
127777,7164,23,127772.0,1.0,0.0,0.0,5.0,0.0,5.0,-11.0,98.0,84570.0
127778,7164,21,127775.0,2.0,1.0,0.0,3.0,-100.0,100.0,-7.0,100.0,13357.0
127779,7164,20,127774.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,100.0,12478.0
127780,7164,22,127771.0,4.0,1.0,0.0,9.0,100.0,0.0,0.0,100.0,10500.0
127818,7165,15,127811.0,1.0,0.0,0.0,7.0,0.0,62.0,4.0,81.0,15533.0
127819,7165,21,127813.0,2.0,1.0,1.0,6.0,-2.0,88.0,0.0,100.0,30035.0
127820,7165,20,127815.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,100.0,13693.0
127821,7165,39,127810.0,4.0,1.0,1.0,11.0,-7.0,81.0,-7.0,100.0,21440.0
127859,7171,40,127857.0,1.0,0.0,0.0,2.0,0.0,51.0,2.0,49.0,19474.0
127860,7171,19,127855.0,2.0,1.0,0.0,5.0,-2.0,51.0,0.0,51.0,7365.0
127861,7171,18,127851.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,100.0,10404.0
127862,7171,41,127858.0,4.0,1.0,0.0,4.0,-2.0,51.0,0.0,49.0,5865.0
127900,7172,19,127896.0,1.0,0.0,0.0,4.0,0.0,64.0,-12.0,84.0,
127901,7172,22,127897.0,2.0,1.0,1.0,4.0,0.0,0.0,11.0,89.0,
127902,7172,16,127898.0,3.0,0.0,0.0,4.0,0.0,85.0,-2.0,88.0,
127903,7172,20,127895.0,4.0,1.0,1.0,8.0,0.0,0.0,0.0,100.0,
127941,7180,39,127935.0,1.0,0.0,0.0,6.0,0.0,28.0,5.0,63.0,22998.0
127942,7180,16,127939.0,2.0,1.0,1.0,3.0,-9.0,91.0,12.0,76.0,19412.0
127943,7180,41,127938.0,3.0,0.0,0.0,5.0,0.0,27.0,-6.0,77.0,17095.0
127944,7180,17,127936.0,4.0,1.0,0.0,8.0,-38.0,69.0,10.0,63.0,322333.0
127982,7182,23,127977.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,100.0,26387.0
127983,7182,16,127978.0,2.0,1.0,0.0,5.0,-100.0,100.0,0.0,100.0,6967.0
127984,7182,21,127980.0,3.0,0.0,0.0,4.0,0.0,57.0,29.0,71.0,10938.0
127985,7182,18,127976.0,4.0,1.0,0.0,9.0,100.0,0.0,0.0,100.0,29595.0
128023,7184,18,128022.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,79918.0
128024,7184,40,128020.0,2.0,1.0,1.0,4.0,5.0,72.0,9.0,91.0,55602.0
128025,7184,16,128018.0,3.0,0.0,0.0,7.0,0.0,100.0,0.0,100.0,40129.0
128026,7184,20,128021.0,4.0,1.0,1.0,5.0,0.0,0.0,0.0,100.0,30883.0
128064,7187,21,128060.0,1.0,0.0,0.0,4.0,0.0,100.0,0.0,100.0,42535.0
128065,7187,16,128058.0,2.0,1.0,1.0,7.0,8.0,92.0,8.0,92.0,38162.0
128066,7187,15,128057.0,3.0,0.0,0.0,9.0,0.0,88.0,15.0,85.0,10304.0
128067,7187,22,128063.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,100.0,15812.0
128105,7188,41,128098.0,1.0,0.0,0.0,7.0,0.0,49.0,1.0,51.0,14890.0
128106,7188,40,128103.0,2.0,1.0,0.0,3.0,-48.0,74.0,-7.0,75.0,14330.0
128107,7188,17,128102.0,3.0,0.0,0.0,5.0,0.0,51.0,0.0,51.0,11474.0
128108,7188,15,128099.0,4.0,1.0,0.0,9.0,2.0,49.0,-2.0,51.0,42209.0
128146,7189,19,128141.0,1.0,0.0,0.0,5.0,0.0,69.0,0.0,100.0,19207.0
128147,7189,18,128138.0,2.0,1.0,1.0,9.0,0.0,0.0,0.0,100.0,13572.0
128148,7189,23,128143.0,3.0,0.0,0.0,5.0,-31.0,63.0,0.0,100.0,15767.0
128149,7189,39,128140.0,4.0,1.0,1.0,9.0,13.0,26.0,0.0,100.0,17457.0
128187,7192,19,128183.0,1.0,0.0,0.0,4.0,0.0,16.0,-2.0,80.0,
128188,7192,18,128180.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,100.0,
128189,7192,40,128181.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,100.0,
128190,7192,20,128179.0,4.0,0.0,0.0,11.0,0.0,0.0,31.0,39.0,
128228,7193,41,128223.0,1.0,0.0,0.0,5.0,0.0,85.0,25.0,75.0,
128229,7193,40,128220.0,2.0,1.0,1.0,9.0,0.0,100.0,0.0,100.0,
128230,7193,21,128221.0,3.0,0.0,0.0,9.0,0.0,100.0,0.0,100.0,
128231,7193,22,128222.0,4.0,1.0,0.0,9.0,78.0,11.0,0.0,100.0,
128269,7194,17,128268.0,1.0,0.0,0.0,1.0,-45.0,71.0,5.0,91.0,33189.0
128270,7194,18,128262.0,2.0,1.0,1.0,8.0,0.0,0.0,0.0,100.0,19312.0
128271,7194,40,128266.0,3.0,0.0,0.0,5.0,0.0,86.0,7.0,93.0,7372.0
128272,7194,16,128263.0,4.0,1.0,1.0,9.0,-2.0,100.0,-8.0,100.0,14764.0
128310,7195,39,128304.0,1.0,0.0,0.0,6.0,0.0,71.0,0.0,67.0,
128311,7195,15,128305.0,2.0,0.0,0.0,6.0,0.0,82.0,-18.0,83.0,
128312,7195,21,128309.0,3.0,0.0,0.0,3.0,0.0,78.0,-2.0,74.0,
128313,7195,23,128306.0,4.0,0.0,0.0,7.0,0.0,15.0,-4.0,74.0,
128351,7197,18,128348.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,100.0,39682.0
128352,7197,20,128349.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,100.0,72537.0
128353,7197,22,128345.0,3.0,0.0,0.0,8.0,0.0,68.0,2.0,73.0,20247.0
128354,7197,16,128346.0,4.0,1.0,0.0,8.0,42.0,29.0,-71.0,100.0,50818.0
128392,7201,41,128384.0,1.0,0.0,0.0,8.0,0.0,21.0,21.0,79.0,17686.0
128393,7201,23,128387.0,2.0,0.0,0.0,6.0,0.0,92.0,4.0,89.0,6829.0
128394,7201,22,128386.0,3.0,0.0,0.0,8.0,0.0,3.0,4.0,94.0,9573.0
128395,7201,16,128391.0,4.0,0.0,0.0,4.0,0.0,100.0,-2.0,99.0,10090.0
128433,7202,40,128426.0,1.0,0.0,0.0,7.0,0.0,52.0,-79.0,100.0,44284.0
128434,7202,20,128429.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,100.0,14050.0
128435,7202,16,128430.0,3.0,0.0,0.0,5.0,0.0,100.0,0.0,100.0,10954.0
128436,7202,22,128432.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,100.0,12313.0
128474,7204,17,128466.0,1.0,0.0,0.0,8.0,0.0,100.0,3.0,97.0,
128475,7204,16,128468.0,2.0,1.0,0.0,7.0,100.0,0.0,0.0,100.0,
128476,7204,22,128469.0,3.0,0.0,0.0,7.0,0.0,71.0,28.0,44.0,
128477,7204,41,128471.0,4.0,1.0,0.0,6.0,18.0,41.0,25.0,68.0,
128515,7207,41,128513.0,1.0,0.0,0.0,2.0,0.0,26.0,9.0,88.0,24788.0
128516,7207,40,128509.0,2.0,1.0,0.0,7.0,-72.0,86.0,21.0,73.0,19569.0
128517,7207,39,128508.0,3.0,0.0,0.0,9.0,0.0,84.0,6.0,94.0,11204.0
128518,7207,20,128514.0,4.0,1.0,0.0,4.0,-82.0,91.0,6.0,94.0,8486.0
128556,7209,21,128554.0,1.0,0.0,0.0,2.0,0.0,12.0,-17.0,85.0,15894.0
128557,7209,41,128550.0,2.0,1.0,0.0,7.0,-100.0,100.0,17.0,83.0,7332.0
128558,7209,15,128555.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,100.0,6086.0
128559,7209,17,128549.0,4.0,1.0,0.0,10.0,-32.0,66.0,36.0,64.0,22274.0
128597,7211,19,128594.0,1.0,0.0,0.0,3.0,0.0,19.0,6.0,81.0,22253.0
128598,7211,17,128595.0,2.0,1.0,0.0,3.0,34.0,33.0,-13.0,73.0,18298.0
128599,7211,16,128592.0,3.0,0.0,0.0,7.0,0.0,73.0,0.0,99.0,13713.0
128600,7211,15,128591.0,4.0,1.0,0.0,9.0,8.0,46.0,9.0,53.0,13521.0
128638,7213,22,128633.0,1.0,0.0,0.0,5.0,0.0,0.0,-11.0,100.0,
128639,7213,41,128630.0,2.0,1.0,1.0,9.0,6.0,13.0,8.0,79.0,
128640,7213,20,128636.0,3.0,0.0,0.0,4.0,0.0,15.0,-5.0,94.0,
128641,7213,15,128637.0,4.0,1.0,1.0,4.0,-8.0,90.0,-6.0,91.0,
128679,7214,40,128678.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,100.0,
128680,7214,41,128676.0,2.0,1.0,0.0,4.0,-100.0,100.0,0.0,100.0,
128681,7214,22,128674.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,100.0,
128682,7214,20,128677.0,4.0,1.0,1.0,5.0,0.0,0.0,0.0,100.0,
128720,7221,40,128719.0,1.0,0.0,0.0,1.0,0.0,70.0,0.0,100.0,15242.0
128721,7221,15,128718.0,2.0,1.0,0.0,3.0,-38.0,69.0,-27.0,94.0,12014.0
128722,7221,22,128712.0,3.0,0.0,0.0,10.0,-10.0,68.0,-1.0,80.0,19875.0
128723,7221,16,128716.0,4.0,1.0,0.0,7.0,44.0,28.0,-54.0,73.0,34617.0
128761,7224,39,128754.0,1.0,0.0,0.0,7.0,0.0,76.0,0.0,100.0,27731.0
128762,7224,17,128760.0,2.0,1.0,1.0,2.0,8.0,0.0,-2.0,100.0,51637.0
128763,7224,16,128753.0,3.0,0.0,0.0,10.0,0.0,100.0,0.0,100.0,9270.0
128764,7224,40,128755.0,4.0,1.0,1.0,9.0,0.0,100.0,0.0,100.0,21383.0
128802,7226,41,128800.0,1.0,0.0,0.0,2.0,0.0,14.0,-3.0,88.0,21842.0
128803,7226,18,128795.0,2.0,1.0,0.0,8.0,100.0,0.0,-100.0,100.0,50569.0
128804,7226,39,128798.0,3.0,0.0,0.0,6.0,0.0,91.0,0.0,86.0,13462.0
128805,7226,40,128797.0,4.0,1.0,0.0,8.0,-74.0,87.0,0.0,77.0,9095.0
128843,7229,15,128839.0,1.0,0.0,0.0,4.0,0.0,92.0,10.0,90.0,121194.0
128844,7229,21,128838.0,2.0,0.0,0.0,6.0,0.0,84.0,0.0,100.0,89425.0
128845,7229,20,128837.0,3.0,0.0,0.0,8.0,0.0,9.0,-2.0,94.0,143547.0
128846,7229,22,128836.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,100.0,128913.0
128884,7232,17,128878.0,1.0,0.0,0.0,6.0,0.0,75.0,-68.0,80.0,22271.0
128885,7232,40,128883.0,2.0,0.0,0.0,2.0,0.0,28.0,10.0,63.0,10611.0
128886,7232,18,128881.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,100.0,15328.0
128887,7232,15,128882.0,4.0,0.0,0.0,5.0,0.0,64.0,0.0,70.0,10043.0
128925,7239,23,128919.0,1.0,0.0,0.0,6.0,0.0,16.0,-6.0,100.0,
128926,7239,21,128923.0,2.0,1.0,1.0,3.0,1.0,86.0,-8.0,94.0,
128927,7239,41,128922.0,3.0,0.0,0.0,5.0,0.0,0.0,-14.0,100.0,
128928,7239,20,128918.0,4.0,1.0,0.0,10.0,100.0,0.0,0.0,100.0,
128966,7241,41,128962.0,1.0,0.0,0.0,4.0,0.0,47.0,15.0,52.0,
128967,7241,22,128963.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,100.0,
128968,7241,19,128958.0,3.0,0.0,0.0,10.0,0.0,43.0,-38.0,100.0,
128969,7241,20,128961.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,100.0,
129007,7242,41,129004.0,1.0,0.0,0.0,3.0,0.0,28.0,-13.0,100.0,29684.0
129008,7242,23,129001.0,2.0,1.0,0.0,7.0,-28.0,56.0,-5.0,100.0,44810.0
129009,7242,22,129003.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,100.0,39831.0
129010,7242,20,128999.0,4.0,1.0,0.0,11.0,68.0,16.0,32.0,68.0,13171.0
129048,7243,23,129040.0,1.0,0.0,0.0,8.0,0.0,80.0,-2.0,85.0,41236.0
129049,7243,19,129045.0,2.0,1.0,0.0,4.0,38.0,31.0,3.0,35.0,36639.0
129050,7243,40,129042.0,3.0,0.0,0.0,8.0,0.0,70.0,4.0,65.0,46282.0
129051,7243,22,129041.0,4.0,1.0,1.0,10.0,0.0,0.0,0.0,100.0,22074.0
129089,7246,23,129086.0,1.0,0.0,0.0,3.0,0.0,100.0,0.0,100.0,
129090,7246,20,129082.0,2.0,1.0,0.0,8.0,40.0,30.0,0.0,100.0,
129091,7246,16,129087.0,3.0,0.0,0.0,4.0,0.0,100.0,0.0,100.0,
129092,7246,18,129085.0,4.0,1.0,0.0,7.0,100.0,0.0,0.0,100.0,
129130,7247,18,129129.0,1.0,0.0,0.0,1.0,0.0,0.0,80.0,20.0,19444.0
129131,7247,39,129123.0,2.0,0.0,0.0,8.0,0.0,100.0,-3.0,100.0,13628.0
129132,7247,15,129122.0,3.0,0.0,0.0,10.0,73.0,12.0,13.0,81.0,16719.0
129133,7247,22,129127.0,4.0,0.0,0.0,6.0,0.0,0.0,2.0,98.0,7616.0
129171,7252,21,129166.0,1.0,0.0,0.0,5.0,0.0,76.0,36.0,64.0,31813.0
129172,7252,15,129170.0,2.0,1.0,0.0,2.0,-100.0,100.0,0.0,100.0,16201.0
129173,7252,23,129168.0,3.0,0.0,0.0,5.0,0.0,0.0,100.0,0.0,8992.0
129174,7252,41,129167.0,4.0,1.0,0.0,7.0,60.0,20.0,46.0,20.0,87251.0
129212,7255,41,129210.0,1.0,0.0,0.0,2.0,0.0,59.0,-8.0,76.0,
129213,7255,23,129207.0,2.0,1.0,0.0,6.0,100.0,0.0,0.0,100.0,
129214,7255,15,129205.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,100.0,
129215,7255,18,129204.0,4.0,1.0,0.0,11.0,12.0,44.0,100.0,0.0,
129253,7260,23,129249.0,1.0,0.0,0.0,4.0,0.0,100.0,0.0,100.0,
129254,7260,16,129252.0,2.0,1.0,0.0,2.0,-26.0,63.0,12.0,63.0,
129255,7260,41,129247.0,3.0,0.0,0.0,8.0,0.0,62.0,-14.0,69.0,
129256,7260,18,129245.0,4.0,1.0,1.0,11.0,0.0,0.0,0.0,100.0,
129294,7262,40,129292.0,1.0,0.0,0.0,2.0,0.0,14.0,2.0,86.0,30881.0
129295,7262,41,129286.0,2.0,1.0,0.0,9.0,50.0,25.0,-5.0,84.0,13955.0
129296,7262,21,129287.0,3.0,0.0,0.0,9.0,0.0,16.0,-11.0,92.0,13656.0
129297,7262,39,129293.0,4.0,1.0,0.0,4.0,50.0,25.0,2.0,80.0,17621.0
129335,7264,15,129334.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,
129336,7264,18,129328.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,100.0,
129337,7264,41,129327.0,3.0,0.0,0.0,10.0,0.0,65.0,24.0,39.0,
129338,7264,17,129332.0,4.0,0.0,0.0,6.0,0.0,78.0,-1.0,83.0,
129376,7265,16,129372.0,1.0,0.0,0.0,4.0,0.0,100.0,0.0,100.0,16840.0
129377,7265,39,129375.0,2.0,0.0,0.0,2.0,0.0,85.0,0.0,82.0,13770.0
129378,7265,18,129373.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,100.0,13863.0
129379,7265,23,129374.0,4.0,0.0,0.0,5.0,0.0,100.0,0.0,100.0,8338.0
129417,7266,22,129412.0,1.0,0.0,0.0,5.0,0.0,100.0,0.0,100.0,
129418,7266,19,129415.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,100.0,
129419,7266,16,129409.0,3.0,0.0,0.0,10.0,0.0,25.0,-16.0,100.0,
129420,7266,20,129410.0,4.0,1.0,1.0,10.0,0.0,100.0,0.0,100.0,
129458,7268,16,129451.0,1.0,0.0,0.0,7.0,0.0,100.0,2.0,98.0,22063.0
129459,7268,19,129454.0,2.0,1.0,0.0,5.0,28.0,36.0,-1.0,70.0,11593.0
129460,7268,22,129456.0,3.0,0.0,0.0,4.0,0.0,0.0,-10.0,100.0,10761.0
129461,7268,40,129457.0,4.0,1.0,0.0,4.0,76.0,12.0,-3.0,79.0,11100.0
129499,7269,23,129497.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,100.0,29487.0
129500,7269,16,129498.0,2.0,1.0,1.0,2.0,0.0,100.0,0.0,100.0,20884.0
129501,7269,41,129491.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,100.0,11542.0
129502,7269,18,129495.0,4.0,1.0,1.0,7.0,0.0,0.0,0.0,100.0,16654.0
129540,7270,18,129535.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,100.0,15939.0
129541,7270,22,129538.0,2.0,1.0,0.0,3.0,100.0,0.0,-10.0,81.0,9262.0
129542,7270,41,129537.0,3.0,0.0,0.0,5.0,0.0,40.0,2.0,62.0,9750.0
129543,7270,40,129539.0,4.0,1.0,0.0,4.0,-14.0,57.0,2.0,60.0,7629.0
129581,7271,17,129579.0,1.0,0.0,0.0,2.0,0.0,100.0,0.0,100.0,16113.0
129582,7271,15,129577.0,2.0,1.0,0.0,5.0,100.0,0.0,0.0,100.0,4602.0
129583,7271,19,129576.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,100.0,3711.0
129584,7271,40,129575.0,4.0,1.0,0.0,9.0,-100.0,100.0,0.0,100.0,5412.0
129622,7273,40,129617.0,1.0,0.0,0.0,5.0,0.0,66.0,-8.0,73.0,
129623,7273,15,129614.0,2.0,1.0,1.0,9.0,-2.0,25.0,4.0,79.0,
129624,7273,18,129619.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,100.0,
129625,7273,17,129615.0,4.0,1.0,1.0,10.0,-1.0,89.0,15.0,85.0,
129663,7275,18,129659.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,100.0,42128.0
129664,7275,17,129662.0,2.0,1.0,0.0,2.0,-12.0,56.0,-9.0,87.0,62561.0
129665,7275,39,129660.0,3.0,0.0,0.0,5.0,0.0,100.0,0.0,100.0,10488.0
129666,7275,40,129655.0,4.0,1.0,0.0,11.0,-56.0,78.0,-1.0,79.0,26539.0
129704,7280,20,129697.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,100.0,31212.0
129705,7280,41,129703.0,2.0,1.0,1.0,2.0,-13.0,32.0,57.0,19.0,44720.0
129706,7280,23,129700.0,3.0,0.0,0.0,6.0,0.0,28.0,-6.0,91.0,8024.0
129707,7280,19,129699.0,4.0,1.0,0.0,8.0,-26.0,63.0,6.0,32.0,14346.0
129745,7281,15,129739.0,1.0,0.0,0.0,6.0,0.0,100.0,0.0,100.0,22850.0
129746,7281,40,129741.0,2.0,1.0,1.0,5.0,6.0,68.0,28.0,58.0,36488.0
129747,7281,41,129743.0,3.0,0.0,0.0,4.0,0.0,0.0,-10.0,100.0,17869.0
129748,7281,22,129740.0,4.0,1.0,1.0,8.0,0.0,0.0,-6.0,100.0,28727.0
129786,7282,39,129782.0,1.0,0.0,0.0,4.0,0.0,82.0,4.0,86.0,27174.0
129787,7282,19,129778.0,2.0,0.0,0.0,9.0,0.0,85.0,8.0,89.0,15503.0
129788,7282,21,129785.0,3.0,0.0,0.0,3.0,0.0,85.0,6.0,84.0,103962.0
129789,7282,17,129781.0,4.0,0.0,0.0,8.0,0.0,0.0,-5.0,91.0,17120.0
129827,7284,19,129822.0,1.0,0.0,0.0,5.0,0.0,88.0,-4.0,82.0,27080.0
129828,7284,22,129823.0,2.0,1.0,0.0,5.0,42.0,29.0,5.0,75.0,11899.0
129829,7284,15,129820.0,3.0,0.0,0.0,9.0,0.0,78.0,9.0,69.0,8061.0
129830,7284,23,129819.0,4.0,1.0,1.0,11.0,10.0,75.0,20.0,62.0,47035.0
129868,7286,39,129861.0,1.0,0.0,0.0,7.0,0.0,68.0,14.0,60.0,18028.0
129869,7286,15,129865.0,2.0,1.0,0.0,4.0,-20.0,60.0,-10.0,73.0,11543.0
129870,7286,23,129863.0,3.0,0.0,0.0,7.0,13.0,46.0,3.0,73.0,22051.0
129871,7286,16,129864.0,4.0,1.0,0.0,7.0,-100.0,100.0,0.0,100.0,9365.0
129909,7287,17,129902.0,1.0,0.0,0.0,7.0,0.0,100.0,-36.0,100.0,35943.0
129910,7287,20,129905.0,2.0,1.0,1.0,5.0,21.0,10.0,-11.0,83.0,43261.0
129911,7287,39,129908.0,3.0,0.0,0.0,3.0,0.0,71.0,-2.0,100.0,10927.0
129912,7287,16,129904.0,4.0,1.0,1.0,8.0,2.0,76.0,-44.0,79.0,22729.0
129950,7289,23,129942.0,1.0,0.0,0.0,8.0,0.0,0.0,-26.0,100.0,17592.0
129951,7289,39,129949.0,2.0,0.0,0.0,2.0,-51.0,100.0,28.0,27.0,29267.0
129952,7289,21,129944.0,3.0,0.0,0.0,8.0,0.0,41.0,28.0,34.0,19974.0
129953,7289,16,129945.0,4.0,0.0,0.0,8.0,0.0,100.0,35.0,28.0,15187.0
129991,7290,22,129986.0,1.0,0.0,0.0,5.0,0.0,32.0,9.0,64.0,17080.0
129992,7290,40,129983.0,2.0,1.0,0.0,9.0,12.0,44.0,18.0,44.0,5588.0
129993,7290,23,129987.0,3.0,0.0,0.0,6.0,0.0,42.0,-7.0,65.0,8521.0
129994,7290,15,129985.0,4.0,1.0,0.0,9.0,22.0,39.0,12.0,49.0,17000.0
130032,7293,20,130031.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,45213.0
130033,7293,19,130027.0,2.0,0.0,0.0,6.0,0.0,100.0,20.0,80.0,13064.0
130034,7293,41,130024.0,3.0,0.0,0.0,10.0,0.0,0.0,34.0,66.0,21880.0
130035,7293,18,130029.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,100.0,13847.0
130073,7295,20,130069.0,1.0,0.0,0.0,4.0,0.0,100.0,0.0,100.0,
130074,7295,17,130072.0,2.0,1.0,0.0,2.0,-100.0,100.0,0.0,100.0,
130075,7295,23,130065.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,100.0,
130076,7295,19,130067.0,4.0,1.0,0.0,9.0,-100.0,100.0,0.0,100.0,
130114,7300,41,130107.0,1.0,0.0,0.0,7.0,0.0,10.0,58.0,22.0,25368.0
130115,7300,17,130110.0,2.0,1.0,0.0,5.0,100.0,0.0,0.0,100.0,11603.0
130116,7300,18,130113.0,3.0,0.0,0.0,3.0,0.0,100.0,0.0,100.0,8818.0
130117,7300,16,130106.0,4.0,1.0,1.0,11.0,1.0,99.0,0.0,100.0,20200.0
130155,7301,15,130152.0,1.0,0.0,0.0,3.0,0.0,71.0,0.0,100.0,
130156,7301,21,130151.0,2.0,0.0,0.0,5.0,0.0,65.0,0.0,100.0,
130157,7301,23,130153.0,3.0,0.0,0.0,4.0,0.0,82.0,0.0,100.0,
130158,7301,40,130149.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,100.0,
130196,7303,22,130188.0,1.0,0.0,0.0,8.0,0.0,13.0,17.0,83.0,
130197,7303,17,130195.0,2.0,1.0,0.0,2.0,-68.0,84.0,18.0,80.0,
130198,7303,18,130190.0,3.0,0.0,0.0,8.0,0.0,36.0,18.0,82.0,
130199,7303,15,130189.0,4.0,1.0,1.0,10.0,8.0,89.0,10.0,88.0,
130237,7304,15,130236.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,100.0,23612.0
130238,7304,16,130234.0,2.0,1.0,1.0,4.0,0.0,100.0,0.0,100.0,20391.0
130239,7304,41,130231.0,3.0,0.0,0.0,8.0,0.0,7.0,0.0,97.0,8358.0
130240,7304,39,130229.0,4.0,1.0,1.0,11.0,10.0,85.0,14.0,83.0,12684.0
130278,7307,41,130274.0,1.0,0.0,0.0,4.0,0.0,12.0,17.0,83.0,50067.0
130279,7307,22,130273.0,2.0,0.0,0.0,6.0,0.0,0.0,-12.0,100.0,44550.0
130280,7307,16,130270.0,3.0,0.0,0.0,10.0,0.0,100.0,0.0,100.0,9169.0
130281,7307,19,130271.0,4.0,0.0,0.0,10.0,0.0,100.0,0.0,100.0,8700.0
130319,7308,23,130313.0,1.0,0.0,0.0,6.0,0.0,71.0,1.0,72.0,17502.0
130320,7308,20,130317.0,2.0,0.0,0.0,3.0,0.0,39.0,46.0,43.0,18404.0
130321,7308,39,130311.0,3.0,0.0,0.0,10.0,0.0,55.0,23.0,57.0,9115.0
130322,7308,17,130312.0,4.0,0.0,0.0,10.0,0.0,100.0,27.0,72.0,6657.0
